74, 487, -0.111307, 2.9953, 0.99995, -0.0061408, 0.0199205, 4.62843e-005, 3.11027e-005, -0.111307, 2.9953, -0.0061408, 0.0199205, 4.62843e-005, 3.11027e-005, ,74, 487, -0.111307, 2.9953, 0.99995, -0.0061408, 0.0199205, 4.62843e-005, 3.11027e-005
74, 492, -0.110242, 3.09586, 0.999946, -0.00611734, 0.0203324, 0.000171486, 3.93213e-005, -0.110242, 3.09586, -0.00611734, 0.0203324, 0.000171486, 3.93213e-005, ,74, 492, -0.110242, 3.09586, 0.999946, -0.00611734, 0.0203324, 0.000171486, 3.93213e-005
74, 497, -0.109164, 3.19515, 0.999921, -0.0060449, 0.0199308, 0.000276685, 0.000231376, -0.109164, 3.19515, -0.0060449, 0.0199308, 0.000276685, 0.000231376, ,74, 497, -0.109164, 3.19515, 0.999921, -0.0060449, 0.0199308, 0.000276685, 0.000231376
74, 502, -0.10847, 3.29551, 0.999865, -0.00620404, 0.02003, 0.000286751, 0.000321692, -0.10847, 3.29551, -0.00620404, 0.02003, 0.000286751, 0.000321692, ,74, 502, -0.10847, 3.29551, 0.999865, -0.00620404, 0.02003, 0.000286751, 0.000321692
74, 507, -0.107334, 3.39543, 0.999841, -0.00613823, 0.0199242, 8.31727e-005, 0.000288291, -0.107334, 3.39543, -0.00613823, 0.0199242, 8.31727e-005, 0.000288291, ,74, 507, -0.107334, 3.39543, 0.999841, -0.00613823, 0.0199242, 8.31727e-005, 0.000288291
74, 512, -0.105763, 3.49526, 0.999841, -0.00612001, 0.0199004, 0.000227743, 0.000370008, -0.105763, 3.49526, -0.00612001, 0.0199004, 0.000227743, 0.000370008, ,74, 512, -0.105763, 3.49526, 0.999841, -0.00612001, 0.0199004, 0.000227743, 0.000370008
74, 517, -0.105026, 3.59385, 0.999864, -0.00616084, 0.0200243, 0.000179549, 0.000443955, -0.105026, 3.59385, -0.00616084, 0.0200243, 0.000179549, 0.000443955, ,74, 517, -0.105026, 3.59385, 0.999864, -0.00616084, 0.0200243, 0.000179549, 0.000443955
74, 522, -0.103478, 3.69374, 0.999884, -0.0062048, 0.0197878, 0.000338269, 0.000324789, -0.103478, 3.69374, -0.0062048, 0.0197878, 0.000338269, 0.000324789, ,74, 522, -0.103478, 3.69374, 0.999884, -0.0062048, 0.0197878, 0.000338269, 0.000324789
74, 527, -0.101927, 3.79285, 0.999927, -0.00613086, 0.0199316, 0.000358666, 0.000290534, -0.101927, 3.79285, -0.00613086, 0.0199316, 0.000358666, 0.000290534, ,74, 527, -0.101927, 3.79285, 0.999927, -0.00613086, 0.0199316, 0.000358666, 0.000290534
74, 532, -0.0997163, 3.89316, 0.999955, -0.00617872, 0.0200417, 0.000233392, 0.000403163, -0.0997163, 3.89316, -0.00617872, 0.0200417, 0.000233392, 0.000403163, ,74, 532, -0.0997163, 3.89316, 0.999955, -0.00617872, 0.0200417, 0.000233392, 0.000403163
74, 537, -0.0995513, 3.99324, 0.999967, -0.00617489, 0.0203003, 0.000165126, 0.000199863, -0.0995513, 3.99324, -0.00617489, 0.0203003, 0.000165126, 0.000199863, ,74, 537, -0.0995513, 3.99324, 0.999967, -0.00617489, 0.0203003, 0.000165126, 0.000199863
74, 542, -0.0980154, 4.09457, 0.999955, -0.00614539, 0.0202799, 0.000125219, 0.000149364, -0.0980154, 4.09457, -0.00614539, 0.0202799, 0.000125219, 0.000149364, ,74, 542, -0.0980154, 4.09457, 0.999955, -0.00614539, 0.0202799, 0.000125219, 0.000149364
74, 547, -0.0976317, 4.19568, 0.999937, -0.00611751, 0.0202093, 6.8248e-005, -2.87896e-005, -0.0976317, 4.19568, -0.00611751, 0.0202093, 6.8248e-005, -2.87896e-005, ,74, 547, -0.0976317, 4.19568, 0.999937, -0.00611751, 0.0202093, 6.8248e-005, -2.87896e-005
74, 552, -0.0963887, 4.29503, 0.999918, -0.00601278, 0.0199278, 0.000144162, 0.000105873, -0.0963887, 4.29503, -0.00601278, 0.0199278, 0.000144162, 0.000105873, ,74, 552, -0.0963887, 4.29503, 0.999918, -0.00601278, 0.0199278, 0.000144162, 0.000105873
74, 557, -0.0966359, 4.39458, 0.999886, -0.00608811, 0.0198114, 0.000133949, -6.98664e-005, -0.0966359, 4.39458, -0.00608811, 0.0198114, 0.000133949, -6.98664e-005, ,74, 557, -0.0966359, 4.39458, 0.999886, -0.00608811, 0.0198114, 0.000133949, -6.98664e-005
74, 562, -0.0944598, 4.49544, 0.999879, -0.00606712, 0.0201524, 0.000175053, 6.16113e-005, -0.0944598, 4.49544, -0.00606712, 0.0201524, 0.000175053, 6.16113e-005, ,74, 562, -0.0944598, 4.49544, 0.999879, -0.00606712, 0.0201524, 0.000175053, 6.16113e-005
74, 567, -0.0930959, 4.59468, 0.999893, -0.00604944, 0.0200158, 0.000386178, -2.76206e-006, -0.0930959, 4.59468, -0.00604944, 0.0200158, 0.000386178, -2.76206e-006, ,74, 567, -0.0930959, 4.59468, 0.999893, -0.00604944, 0.0200158, 0.000386178, -2.76206e-006
74, 572, -0.0911055, 4.69386, 0.999912, -0.00613449, 0.0199147, 0.000235953, 0.000162744, -0.0911055, 4.69386, -0.00613449, 0.0199147, 0.000235953, 0.000162744, ,74, 572, -0.0911055, 4.69386, 0.999912, -0.00613449, 0.0199147, 0.000235953, 0.000162744
74, 577, -0.0903367, 4.7941, 0.999936, -0.00613442, 0.0197552, 0.000357369, 9.62509e-005, -0.0903367, 4.7941, -0.00613442, 0.0197552, 0.000357369, 9.62509e-005, ,74, 577, -0.0903367, 4.7941, 0.999936, -0.00613442, 0.0197552, 0.000357369, 9.62509e-005
74, 582, -0.0889373, 4.89436, 0.999968, -0.00618983, 0.0197018, 4.79565e-005, 0.000290502, -0.0889373, 4.89436, -0.00618983, 0.0197018, 4.79565e-005, 0.000290502, ,74, 582, -0.0889373, 4.89436, 0.999968, -0.00618983, 0.0197018, 4.79565e-005, 0.000290502
74, 587, -0.0876047, 4.99275, 0.999978, -0.00617634, 0.020112, 0.000167422, 0.000249141, -0.0876047, 4.99275, -0.00617634, 0.020112, 0.000167422, 0.000249141, ,74, 587, -0.0876047, 4.99275, 0.999978, -0.00617634, 0.020112, 0.000167422, 0.000249141
74, 592, -0.0863381, 5.09363, 0.99997, -0.00616454, 0.0200686, 0.000310059, 0.000244668, -0.0863381, 5.09363, -0.00616454, 0.0200686, 0.000310059, 0.000244668, ,74, 592, -0.0863381, 5.09363, 0.99997, -0.00616454, 0.0200686, 0.000310059, 0.000244668
74, 597, -0.0851283, 5.19521, 0.999956, -0.00604892, 0.0201873, 0.000376539, 0.000219545, -0.0851283, 5.19521, -0.00604892, 0.0201873, 0.000376539, 0.000219545, ,74, 597, -0.0851283, 5.19521, 0.999956, -0.00604892, 0.0201873, 0.000376539, 0.000219545
74, 602, -0.0845329, 5.29516, 0.999935, -0.00622608, 0.0199442, 0.000218531, 0.000343456, -0.0845329, 5.29516, -0.00622608, 0.0199442, 0.000218531, 0.000343456, ,74, 602, -0.0845329, 5.29516, 0.999935, -0.00622608, 0.0199442, 0.000218531, 0.000343456
74, 607, -0.081741, 5.39479, 0.999913, -0.00613295, 0.0198854, 0.000312197, 0.000197721, -0.081741, 5.39479, -0.00613295, 0.0198854, 0.000312197, 0.000197721, ,74, 607, -0.081741, 5.39479, 0.999913, -0.00613295, 0.0198854, 0.000312197, 0.000197721
79, 162, -0.222679, -3.50458, 0.999717, -0.00595574, 0.0199282, 0.000297454, -7.39785e-005, -0.222679, -3.50458, -0.00595574, 0.0199282, 0.000297454, -7.39785e-005, ,79, 162, -0.222679, -3.50458, 0.999717, -0.00595574, 0.0199282, 0.000297454, -7.39785e-005
79, 167, -0.220351, -3.40435, 0.999707, -0.00602495, 0.0199682, 0.000277403, -3.95e-005, -0.220351, -3.40435, -0.00602495, 0.0199682, 0.000277403, -3.95e-005, ,79, 167, -0.220351, -3.40435, 0.999707, -0.00602495, 0.0199682, 0.000277403, -3.95e-005
79, 172, -0.21999, -3.30511, 0.999741, -0.00597388, 0.0199602, 0.000465047, 5.79399e-005, -0.21999, -3.30511, -0.00597388, 0.0199602, 0.000465047, 5.79399e-005, ,79, 172, -0.21999, -3.30511, 0.999741, -0.00597388, 0.0199602, 0.000465047, 5.79399e-005
79, 177, -0.217834, -3.20492, 0.999805, -0.00601349, 0.0199712, 0.000403066, 7.01213e-005, -0.217834, -3.20492, -0.00601349, 0.0199712, 0.000403066, 7.01213e-005, ,79, 177, -0.217834, -3.20492, 0.999805, -0.00601349, 0.0199712, 0.000403066, 7.01213e-005
